"library_id" "description" "total_spots" "total_bases" "label"
"ERR2431961" "marrine" 156825001 31678650202 "metagenome"
"ERR2598795" "marrine" 24098874 12049437000 "metagenome"
"ERR2598797" "marrine" 27623601 13811800500 "metagenome"
"ERR2598801" "marrine" 20875980 10437990000 "metagenome"
"ERR2598803" "marrine" 30268423 15134211500 "metagenome"
"ERR2604072" "marrine" 40413370 8082674000 "metagenome"
"ERR2604073" "marrine" 35656318 7131263600 "metagenome"
"ERR2604077" "marrine" 25539868 5107973600 "metagenome"
"ERR2604078" "marrine" 36722767 7344553400 "metagenome"
"ERR2604085" "marrine" 32140765 6428153000 "metagenome"
"ERR2604086" "marrine" 53005204 10601040800 "metagenome"
"ERR2604089" "marrine" 23298927 4659785400 "metagenome"
"ERR2604090" "marrine" 36864930 7372986000 "metagenome"
"ERR2604095" "marrine" 30402974 6080594800 "metagenome"
"ERR2604098" "marrine" 39780674 7956134800 "metagenome"
"ERR2604105" "marrine" 37397743 7479548600 "metagenome"
"ERR2604107" "marrine" 37251285 7450257000 "metagenome"
"ERR2639424" "marrine" 20950595 10471181148 "metagenome"
"ERR2676437" "marrine" 101158700 29946478242 "metagenome"
"ERR2750829" "marrine" 84543740 16545432985 "metagenome"
"ERR2752147" "marrine" 237642336 46980400783 "metagenome"
"ERR2752148" "marrine" 213164275 41828413253 "metagenome"
"ERR2752164" "marrine" 203285348 40570575357 "metagenome"
"ERR2762100" "marrine" 234150715 46383015921 "metagenome"
"ERR2762104" "marrine" 62111514 12258445842 "metagenome"
"ERR2762109" "marrine" 55927944 10923218525 "metagenome"
"ERR2762120" "marrine" 45199239 8904957045 "metagenome"
"ERR2762126" "marrine" 59100895 11574133774 "metagenome"
"ERR2762127" "marrine" 199973251 39034368219 "metagenome"
"ERR2762132" "marrine" 205092813 40319899993 "metagenome"
"ERR2762134" "marrine" 40395335 7949133743 "metagenome"
"ERR2762136" "marrine" 186661348 36871487637 "metagenome"
"ERR2762138" "marrine" 221878972 43706787155 "metagenome"
"ERR2762140" "marrine" 38435718 7571701544 "metagenome"
"ERR2762143" "marrine" 200783716 39703121989 "metagenome"
"ERR2762147" "marrine" 190701168 37711647621 "metagenome"
"ERR2762148" "marrine" 172978910 34377344224 "metagenome"
"ERR2762155" "marrine" 184580537 36548152099 "metagenome"
"ERR2762159" "marrine" 67111876 13290632128 "metagenome"
"ERR2762161" "marrine" 211937809 41818301114 "metagenome"
"ERR2762164" "marrine" 52129117 10331309527 "metagenome"
"ERR2762168" "marrine" 44004518 8735361459 "metagenome"
"ERR2762169" "marrine" 188773715 37578339090 "metagenome"
"ERR2762171" "marrine" 196513683 39035211679 "metagenome"
"ERR2762172" "marrine" 43466159 8597054981 "metagenome"
"ERR2762175" "marrine" 48396120 9637029298 "metagenome"
"ERR2762177" "marrine" 227640265 45216370184 "metagenome"
"ERR2762180" "marrine" 40897995 8045943837 "metagenome"
"ERR2762181" "marrine" 62290830 12348890687 "metagenome"
"ERR2762185" "marrine" 239291809 47200221774 "metagenome"
"ERR2762187" "marrine" 56025573 11099030370 "metagenome"
"ERR2843948" "marrine" 22106683 6676218266 "metagenome"
"ERR2843955" "marrine" 40582488 12255911376 "metagenome"
"ERR299249" "marrine" 188245852 39155137216 "metagenome"
"ERR315807" "marrine" 92732359 19288330672 "metagenome"
"ERR318582" "marrine" 84672037 17611783696 "metagenome"
"ERR318584" "marrine" 33782045 7296921720 "metagenome"
"ERR318585" "marrine" 40501296 8748279936 "metagenome"
"ERR318598" "marrine" 31445059 6792132744 "metagenome"
"ERR318615" "marrine" 32853164 7096283424 "metagenome"
"ERR507301" "marrine" 28151943 5630388600 "metagenome"
"ERR507307" "marrine" 24208642 4841728400 "metagenome"
"ERR519452" "marrine" 67553228 13510645600 "metagenome"
"ERR519456" "marrine" 53722258 10744451600 "metagenome"
"ERR519463" "marrine" 71153151 14230630200 "metagenome"
"ERR538181" "marrine" 212140358 38829375843 "metagenome"
"ERR538185" "marrine" 179472085 35329879334 "metagenome"
"ERR538186" "marrine" 215014987 41633945165 "metagenome"
"ERR559527" "marrine" 33555244 9810210643 "metagenome"
"ERR594285" "marrine" 90034169 17960417808 "metagenome"
"ERR594288" "marrine" 147450847 28820070308 "metagenome"
"ERR594294" "marrine" 171155104 34573331008 "metagenome"
"ERR594296" "marrine" 172793806 34238387565 "metagenome"
"ERR594297" "marrine" 178203533 35997113666 "metagenome"
"ERR594298" "marrine" 164650714 33259444228 "metagenome"
"ERR594299" "marrine" 80001776 16160358752 "metagenome"
"ERR594302" "marrine" 181268998 36616337596 "metagenome"
"ERR594306" "marrine" 152965369 30605365717 "metagenome"
"ERR594319" "marrine" 164864186 32559529869 "metagenome"
"ERR594323" "marrine" 174100100 33748168523 "metagenome"
"ERR594326" "marrine" 187470886 37403870771 "metagenome"
"ERR594328" "marrine" 104201672 21048737744 "metagenome"
"ERR594335" "marrine" 178378254 36032407308 "metagenome"
"ERR594336" "marrine" 202866295 40978991590 "metagenome"
"ERR594358" "marrine" 47508906 8856890136 "metagenome"
"ERR594359" "marrine" 30025432 5750070967 "metagenome"
"ERR594361" "marrine" 29633220 5687243355 "metagenome"
"ERR594363" "marrine" 22566800 4362975015 "metagenome"
"ERR594365" "marrine" 28789851 5563292835 "metagenome"
"ERR594367" "marrine" 30745099 5684276514 "metagenome"
"ERR594386" "marrine" 23413486 4520607902 "metagenome"
"ERR594390" "marrine" 40848755 7977989543 "metagenome"
"ERR594392" "marrine" 48271080 9324189434 "metagenome"
"ERR594397" "marrine" 22849313 4403319323 "metagenome"
"ERR594399" "marrine" 23707953 4569495503 "metagenome"
"ERR594407" "marrine" 41257033 7826111402 "metagenome"
"ERR594409" "marrine" 41877228 8070471293 "metagenome"
"ERR598944" "marrine" 172787280 34239796554 "metagenome"
"ERR598953" "marrine" 45531074 8988482022 "metagenome"
"ERR598957" "marrine" 206479674 40647195730 "metagenome"
"ERR598962" "marrine" 23717452 4733544906 "metagenome"
"ERR598964" "marrine" 194032897 38144459509 "metagenome"
"ERR598965" "marrine" 169305863 33510959943 "metagenome"
"ERR598966" "marrine" 43069804 8631193288 "metagenome"
"ERR598970" "marrine" 42483957 8961072036 "metagenome"
"ERR598977" "marrine" 38060321 7189160018 "metagenome"
"ERR598978" "marrine" 132611913 26380169467 "metagenome"
"ERR598981" "marrine" 22326138 4434037349 "metagenome"
"ERR598983" "marrine" 176015464 34724751061 "metagenome"
"ERR598985" "marrine" 164118504 32445992734 "metagenome"
"ERR598989" "marrine" 185571189 36455260631 "metagenome"
"ERR598991" "marrine" 81065985 15977900413 "metagenome"
"ERR598996" "marrine" 182027367 36053577901 "metagenome"
"ERR598998" "marrine" 45900975 9165808103 "metagenome"
"ERR599003" "marrine" 28822442 5460520120 "metagenome"
"ERR599011" "marrine" 33118603 6630373496 "metagenome"
"ERR599013" "marrine" 32056090 6057421325 "metagenome"
"ERR599015" "marrine" 50273149 10003826995 "metagenome"
"ERR599025" "marrine" 39513746 7936378424 "metagenome"
"ERR599036" "marrine" 45847605 9158297189 "metagenome"
"ERR599039" "marrine" 160898544 31941270725 "metagenome"
"ERR599043" "marrine" 198608764 39195463209 "metagenome"
"ERR599044" "marrine" 166775737 32774229890 "metagenome"
"ERR599047" "marrine" 153923288 30478289383 "metagenome"
"ERR599061" "marrine" 29953054 5975766062 "metagenome"
"ERR599084" "marrine" 46823083 9366913790 "metagenome"
"ERR599089" "marrine" 46636365 9329662212 "metagenome"
"ERR599092" "marrine" 169336043 33728405941 "metagenome"
"ERR599097" "marrine" 167058316 32976603710 "metagenome"
"ERR599111" "marrine" 187030708 36623683151 "metagenome"
"ERR599114" "marrine" 40936449 8179952798 "metagenome"
"ERR599119" "marrine" 41818200 8351444203 "metagenome"
"ERR599120" "marrine" 44191270 8806652834 "metagenome"
"ERR599128" "marrine" 47344092 9347152429 "metagenome"
"ERR599129" "marrine" 36058089 7233592366 "metagenome"
"ERR599137" "marrine" 47239839 9466525727 "metagenome"
"ERR599144" "marrine" 39615848 8310081210 "metagenome"
"ERR599149" "marrine" 28064082 5584116153 "metagenome"
"ERR599151" "marrine" 45616413 9091524934 "metagenome"
"ERR599157" "marrine" 45492924 9065126738 "metagenome"
"ERR599171" "marrine" 36508689 7370485449 "metagenome"
"ERR599175" "marrine" 43396741 8640242831 "metagenome"
"ERR599218" "marrine" 166163493 33075980900 "metagenome"
"ERR599223" "marrine" 176005636 33908980617 "metagenome"
"ERR599242" "marrine" 179494886 34984512587 "metagenome"
"ERR599245" "marrine" 143602482 28271518239 "metagenome"
"ERR599249" "marrine" 161898206 32038715602 "metagenome"
"ERR599256" "marrine" 158778293 31184234510 "metagenome"
"ERR599262" "marrine" 147171426 29168090911 "metagenome"
"ERR599263" "marrine" 137618710 26963708965 "metagenome"
"ERR599272" "marrine" 176640796 34057583699 "metagenome"
"ERR599277" "marrine" 136952513 27061113292 "metagenome"
"ERR599281" "marrine" 158137922 30799244435 "metagenome"
"ERR599289" "marrine" 181023688 35326482437 "metagenome"
"ERR599296" "marrine" 145646323 28887684342 "metagenome"
"ERR599297" "marrine" 156516445 30003450796 "metagenome"
"ERR599308" "marrine" 177370830 34170736216 "metagenome"
"ERR599309" "marrine" 86833155 16724960321 "metagenome"
"ERR599316" "marrine" 91652432 17899611056 "metagenome"
"ERR599318" "marrine" 178297107 34508529732 "metagenome"
"ERR599320" "marrine" 107203734 21326814900 "metagenome"
"ERR599325" "marrine" 177622604 32712166459 "metagenome"
"ERR599327" "marrine" 175567325 33785074900 "metagenome"
"ERR599335" "marrine" 142887585 27303612437 "metagenome"
"ERR599346" "marrine" 51083280 9860964424 "metagenome"
"ERR599347" "marrine" 33543979 6174615524 "metagenome"
"ERR599353" "marrine" 41257011 8020864059 "metagenome"
"ERR599354" "marrine" 66920719 13162238738 "metagenome"
"ERR599356" "marrine" 59805491 11554357457 "metagenome"
"ERR599361" "marrine" 48831726 9381708631 "metagenome"
"ERR599362" "marrine" 51324513 9892876985 "metagenome"
"ERR599363" "marrine" 36378246 7109639584 "metagenome"
"ERR599372" "marrine" 50993028 9698859578 "metagenome"
"ERR599376" "marrine" 56401139 10819994340 "metagenome"
"ERR599377" "marrine" 47290818 9028108595 "metagenome"
"ERR599379" "marrine" 35038165 6572040832 "metagenome"
"ERR634968" "marrine" 38356376 7522910439 "metagenome"
"ERR864072" "marrine" 86181596 16805411220 "metagenome"
"ERR864077" "marrine" 84057958 16811591600 "metagenome"
"ERR868346" "marrine" 177384065 34236476423 "metagenome"
"ERR868359" "marrine" 123780953 24385053299 "metagenome"
"ERR868360" "marrine" 145230968 28512546554 "metagenome"
"ERR868363" "marrine" 122107397 24254117905 "metagenome"
"ERR868367" "marrine" 164724099 31991404777 "metagenome"
"ERR868368" "marrine" 40647788 7924125166 "metagenome"
"ERR868370" "marrine" 182949934 36155097513 "metagenome"
"ERR868373" "marrine" 192145872 38079105558 "metagenome"
"ERR868377" "marrine" 169802470 33358601099 "metagenome"
"ERR868379" "marrine" 175650739 34075779272 "metagenome"
"ERR868381" "marrine" 205631961 41537656122 "metagenome"
"ERR868385" "marrine" 177177746 34766048286 "metagenome"
"ERR868395" "marrine" 174076692 34096471411 "metagenome"
"ERR868403" "marrine" 205419622 40151700511 "metagenome"
"ERR868404" "marrine" 200809801 39200300349 "metagenome"
"ERR868420" "marrine" 211829291 40445968393 "metagenome"
"ERR868424" "marrine" 36978970 7197724993 "metagenome"
"ERR868429" "marrine" 214648683 42229270672 "metagenome"
"ERR868447" "marrine" 32274559 6268835053 "metagenome"
"ERR868450" "marrine" 33533288 6558623012 "metagenome"
"ERR868459" "marrine" 170724674 33509753203 "metagenome"
"ERR868463" "marrine" 183083265 35498711546 "metagenome"
"ERR868472" "marrine" 131407477 25983340087 "metagenome"
"ERR868499" "marrine" 145152008 28578434194 "metagenome"
"ERR868500" "marrine" 186686409 36949244193 "metagenome"
"ERR868501" "marrine" 193025139 37567022768 "metagenome"
"ERR868507" "marrine" 189897479 37386962558 "metagenome"
"ERR868509" "marrine" 195165961 38571068184 "metagenome"
"ERR868510" "marrine" 100865658 19841381136 "metagenome"
"ERR873962" "marrine" 132359241 25934933327 "metagenome"
"ERR873969" "marrine" 37805933 7513435341 "metagenome"
"SRR112679" "marrine" 30758792 1107316512 "metagenome"
"SRR112681" "marrine" 28366417 1021191012 "metagenome"
"SRR112683" "marrine" 21874702 787489272 "metagenome"
"SRR112688" "marrine" 29859752 1074951072 "metagenome"
"SRR1230756" "marrine" 205587127 43173296670 "metagenome"
"SRR1313318" "marrine" 180271926 54081577800 "metagenome"
"SRR1539385" "marrine" 42712216 8542443200 "metagenome"
"SRR1539645" "marrine" 58199195 11639839000 "metagenome"
"SRR1570765" "marrine" 23954247 4838757894 "metagenome"
"SRR1570801" "marrine" 22874101 4620568402 "metagenome"
"SRR1700446" "marrine" 137168337 41150501100 "metagenome"
"SRR1787940" "marrine" 20124328 6037298400 "metagenome"
"SRR1819825" "marrine" 25422527 5135350454 "metagenome"
"SRR1916591" "marrine" 71182449 14378854698 "metagenome"
"SRR1917156" "marrine" 90968706 18375678612 "metagenome"
"SRR1964815" "marrine" 22483082 4856345712 "metagenome"
"SRR2027816" "marrine" 159878834 31975766800 "metagenome"
"SRR2027830" "marrine" 168940391 33788078200 "metagenome"
"SRR2053292" "marrine" 33967313 6321009592 "metagenome"
"SRR2053293" "marrine" 20854509 4068435162 "metagenome"
"SRR2053296" "marrine" 24798767 4789319741 "metagenome"
"SRR2053306" "marrine" 23375736 4591999629 "metagenome"
"SRR2094815" "marrine" 30956178 6934183872 "metagenome"
"SRR2133843" "marrine" 73763074 22128922200 "metagenome"
"SRR2134640" "marrine" 29966291 5993258200 "metagenome"
"SRR2135748" "marrine" 40332418 8066483600 "metagenome"
"SRR2135749" "marrine" 32970705 6594141000 "metagenome"
"SRR2135753" "marrine" 33116572 6623314400 "metagenome"
"SRR2135760" "marrine" 28491505 5698301000 "metagenome"
"SRR2135769" "marrine" 35041604 7008320800 "metagenome"
"SRR2591717" "marrine" 20490002 4138980404 "metagenome"
"SRR2594395" "marrine" 20644522 4170193444 "metagenome"
"SRR2632317" "marrine" 21583584 4359883968 "metagenome"
"SRR2637706" "marrine" 70201375 14180677750 "metagenome"
"SRR2656924" "marrine" 71796600 14502913200 "metagenome"
"SRR2656927" "marrine" 60288039 12178183878 "metagenome"
"SRR2657155" "marrine" 60661563 12253635726 "metagenome"
"SRR2657207" "marrine" 68590930 13855367860 "metagenome"
"SRR2657215" "marrine" 323184080 65283184160 "metagenome"
"SRR2657226" "marrine" 341084846 68899138892 "metagenome"
"SRR2657347" "marrine" 572634502 115672169404 "metagenome"
"SRR2657549" "marrine" 533377302 107742215004 "metagenome"
"SRR2657575" "marrine" 321046381 64851368962 "metagenome"
"SRR2657585" "marrine" 303850589 61377818978 "metagenome"
"SRR2835670" "marrine" 79226838 14335560609 "metagenome"
"SRR2835680" "marrine" 69796623 13266704327 "metagenome"
"SRR2835689" "marrine" 45603717 8593115219 "metagenome"
"SRR2835694" "marrine" 77328582 14345730154 "metagenome"
"SRR2837128" "marrine" 51256073 9561281817 "metagenome"
"SRR2895134" "marrine" 27025728 8107718400 "metagenome"
"SRR2915416" "marrine" 44068008 11017002000 "metagenome"
"SRR2915692" "marrine" 43566080 10891520000 "metagenome"
"SRR2981512" "marrine" 77496435 15499287000 "metagenome"
"SRR3089688" "marrine" 44766260 13429876950 "metagenome"
"SRR3095939" "marrine" 34521170 17260585000 "metagenome"
"SRR3139705" "marrine" 165721022 33475646444 "metagenome"
"SRR3171140" "marrine" 70626795 17797952340 "metagenome"
"SRR3233381" "marrine" 103488281 20697656200 "metagenome"
"SRR3401483" "marrine" 49020606 14613499873 "metagenome"
"SRR3401491" "marrine" 39927365 11882110187 "metagenome"
"SRR3407091" "marrine" 73038595 14607719000 "metagenome"
"SRR3503834" "marrine" 45448608 6817291200 "metagenome"
"SRR3580187" "marrine" 48894362 14766097324 "metagenome"
"SRR3620783" "marrine" 50382596 9895470879 "metagenome"
"SRR3620786" "marrine" 162594006 31624955850 "metagenome"
"SRR364040" "marrine" 281821209 26997908000 "metagenome"
"SRR364045" "marrine" 315638816 31542286350 "metagenome"
"SRR3715698" "marrine" 199043263 59712978900 "metagenome"
"SRR3719505" "marrine" 41278385 12383515500 "metagenome"
"SRR3719511" "marrine" 39235737 11770721100 "metagenome"
"SRR3719539" "marrine" 41332070 12399621000 "metagenome"
"SRR3719562" "marrine" 47580985 14274295500 "metagenome"
"SRR3719565" "marrine" 57075053 17122515900 "metagenome"
"SRR3719572" "marrine" 50784951 15235485300 "metagenome"
"SRR3719573" "marrine" 48869642 14660892600 "metagenome"
"SRR3719629" "marrine" 62823963 18847188900 "metagenome"
"SRR3719645" "marrine" 55957691 16787307300 "metagenome"
"SRR3719692" "marrine" 42634598 12875648596 "metagenome"
"SRR3724190" "marrine" 32558014 9767404200 "metagenome"
"SRR3724310" "marrine" 44443428 13333028400 "metagenome"
"SRR3724464" "marrine" 41242764 12372829200 "metagenome"
"SRR3724465" "marrine" 47997914 14399374200 "metagenome"
"SRR3724467" "marrine" 50778259 15233477700 "metagenome"
"SRR3724533" "marrine" 51637151 15491145300 "metagenome"
"SRR3724643" "marrine" 45091011 13527303300 "metagenome"
"SRR3724647" "marrine" 31455627 9436688100 "metagenome"
"SRR3725015" "marrine" 26673184 8001955200 "metagenome"
"SRR3725054" "marrine" 43584652 13075395600 "metagenome"
"SRR3725727" "marrine" 29606260 8881878000 "metagenome"
"SRR3727508" "marrine" 51437728 10432724156 "metagenome"
"SRR3727513" "marrine" 45839309 9451061718 "metagenome"
"SRR3727516" "marrine" 79412744 16041374288 "metagenome"
"SRR3727517" "marrine" 74112628 14970750856 "metagenome"
"SRR3727519" "marrine" 62080029 12581951558 "metagenome"
"SRR3727524" "marrine" 61705398 12464490396 "metagenome"
"SRR3933090" "marrine" 26099575 5219915000 "metagenome"
"SRR3933168" "marrine" 20476983 4095396600 "metagenome"
"SRR3933178" "marrine" 20817800 4163560000 "metagenome"
"SRR3933238" "marrine" 23572448 4714489600 "metagenome"
"SRR3933250" "marrine" 22281265 4456253000 "metagenome"
"SRR3933251" "marrine" 20473490 4094698000 "metagenome"
"SRR3933256" "marrine" 22480782 4496156400 "metagenome"
"SRR3933381" "marrine" 23897142 4779428400 "metagenome"
"SRR3933391" "marrine" 23830361 4766072200 "metagenome"
"SRR3943820" "marrine" 45060004 13518001200 "metagenome"
"SRR3989119" "marrine" 45360745 13608223500 "metagenome"
"SRR3989343" "marrine" 53356129 16006838700 "metagenome"
"SRR3989433" "marrine" 49350291 14805087300 "metagenome"
"SRR3993157" "marrine" 90931784 18186356800 "metagenome"
"SRR4028170" "marrine" 21133028 4268871656 "metagenome"
"SRR4028175" "marrine" 211951579 42390315800 "metagenome"
"SRR4028224" "marrine" 207855370 41571074000 "metagenome"
"SRR4188658" "marrine" 60658603 11409230823 "metagenome"
"SRR5002314" "marrine" 31517755 9480924294 "metagenome"
"SRR5002323" "marrine" 39093954 11689182886 "metagenome"
"SRR5002331" "marrine" 51282731 15420080216 "metagenome"
"SRR5002336" "marrine" 29463679 8866494794 "metagenome"
"SRR5002338" "marrine" 33312129 10022002760 "metagenome"
"SRR5002342" "marrine" 34397773 10329243076 "metagenome"
"SRR5002344" "marrine" 25129694 7541885088 "metagenome"
"SRR5002345" "marrine" 39201613 11784241102 "metagenome"
"SRR5002364" "marrine" 31654903 9504321636 "metagenome"
"SRR5002370" "marrine" 37550793 11292387089 "metagenome"
"SRR5002379" "marrine" 89902148 27052201963 "metagenome"
"SRR5002382" "marrine" 34039820 10238542620 "metagenome"
"SRR5002383" "marrine" 35644797 10724667113 "metagenome"
"SRR5002385" "marrine" 30628720 9205829674 "metagenome"
"SRR5002388" "marrine" 47197827 14155540313 "metagenome"
"SRR5002394" "marrine" 37666192 11320275533 "metagenome"
"SRR5002403" "marrine" 48457429 14581483392 "metagenome"
"SRR5007114" "marrine" 64196178 19387245756 "metagenome"
"SRR5010551" "marrine" 71486608 21588955616 "metagenome"
"SRR5078295" "marrine" 150449878 30390875356 "metagenome"
"SRR5112544" "marrine" 41528426 12443647132 "metagenome"
"SRR5123273" "marrine" 26006649 6501662250 "metagenome"
"SRR5131900" "marrine" 21491527 6490441154 "metagenome"
"SRR5131936" "marrine" 33969905 10203768621 "metagenome"
"SRR5131953" "marrine" 23041026 6958389852 "metagenome"
"SRR5189953" "marrine" 20478491 6229745552 "metagenome"
"SRR5204266" "marrine" 200198196 60059458800 "metagenome"
"SRR5204267" "marrine" 203795834 61138750200 "metagenome"
"SRR5210996" "marrine" 111116333 33557132566 "metagenome"
"SRR5214303" "marrine" 29448752 8893523104 "metagenome"
"SRR5216425" "marrine" 24170109 7299372918 "metagenome"
"SRR5216637" "marrine" 60398269 18240277238 "metagenome"
"SRR5216638" "marrine" 70718545 21357000590 "metagenome"
"SRR5229879" "marrine" 23882561 10849128871 "metagenome"
"SRR5229882" "marrine" 21101627 10593016754 "metagenome"
"SRR5247220" "marrine" 166094343 49828302900 "metagenome"
"SRR5248170" "marrine" 51063717 15319115100 "metagenome"
"SRR5248754" "marrine" 173333742 52000122600 "metagenome"
"SRR5251645" "marrine" 33972455 10191736500 "metagenome"
"SRR5251696" "marrine" 49222569 14766770700 "metagenome"
"SRR5262319" "marrine" 40761539 12228461700 "metagenome"
"SRR5262320" "marrine" 47130170 14139051000 "metagenome"
"SRR5262369" "marrine" 81967191 24590157300 "metagenome"
"SRR5265131" "marrine" 49297351 14789205300 "metagenome"
"SRR5265137" "marrine" 47848491 14354547300 "metagenome"
"SRR5429369" "marrine" 30196258 9119269916 "metagenome"
"SRR5457036" "marrine" 62411872 18848385344 "metagenome"
"SRR5459257" "marrine" 26027576 7860327952 "metagenome"
"SRR5466259" "marrine" 33019017 9971743134 "metagenome"
"SRR5468227" "marrine" 21423337 6469847774 "metagenome"
"SRR5468446" "marrine" 27905131 8427349562 "metagenome"
"SRR5468454" "marrine" 29309625 8851506750 "metagenome"
"SRR5468456" "marrine" 41261669 12461024038 "metagenome"
"SRR5468472" "marrine" 28167855 8506692210 "metagenome"
"SRR5468486" "marrine" 38635050 11667785100 "metagenome"
"SRR5468487" "marrine" 96644283 29186573466 "metagenome"
"SRR5469033" "marrine" 99832234 30149334668 "metagenome"
"SRR5469068" "marrine" 98344103 29699919106 "metagenome"
"SRR5486138" "marrine" 23748505 7172048510 "metagenome"
"SRR5494772" "marrine" 33406575 10088785650 "metagenome"
"SRR5495982" "marrine" 27845790 8409428580 "metagenome"
"SRR5499406" "marrine" 34501823 10419550546 "metagenome"
"SRR5504446" "marrine" 37012288 11177710976 "metagenome"
"SRR5504491" "marrine" 32387160 9780922320 "metagenome"
"SRR5506583" "marrine" 35401345 10691206190 "metagenome"
"SRR5506655" "marrine" 44722908 13506318216 "metagenome"
"SRR5506659" "marrine" 27808260 8398094520 "metagenome"
"SRR5506690" "marrine" 28407883 8579180666 "metagenome"
"SRR5579818" "marrine" 85670107 25872372314 "metagenome"
"SRR5579825" "marrine" 84546561 25533061422 "metagenome"
"SRR5579861" "marrine" 102400318 30924896036 "metagenome"
"SRR5601898" "marrine" 23372284 7058429768 "metagenome"
"SRR5602438" "marrine" 113121354 34162648908 "metagenome"
"SRR5602543" "marrine" 62057349 18741319398 "metagenome"
"SRR5604249" "marrine" 54258847 16386171794 "metagenome"
"SRR5620817" "marrine" 169085043 51063682986 "metagenome"
"SRR5677478" "marrine" 26313262 7946605124 "metagenome"
"SRR5677485" "marrine" 21588491 6424744683 "metagenome"
"SRR5677497" "marrine" 24568672 7419738944 "metagenome"
"SRR5677498" "marrine" 25336967 7576596184 "metagenome"
"SRR5677500" "marrine" 24665802 7449072204 "metagenome"
"SRR5677507" "marrine" 25109598 7530980370 "metagenome"
"SRR5677509" "marrine" 21075160 6307490024 "metagenome"
"SRR5693778" "marrine" 21226831 6410502962 "metagenome"
"SRR5694727" "marrine" 29331470 8858103940 "metagenome"
"SRR5707630" "marrine" 28740704 8679692608 "metagenome"
"SRR5707632" "marrine" 23362031 7055333362 "metagenome"
"SRR5720225" "marrine" 25291252 7587375600 "metagenome"
"SRR5720226" "marrine" 31199129 9359738700 "metagenome"
"SRR5720227" "marrine" 22370133 6711039900 "metagenome"
"SRR5720238" "marrine" 26097780 7829334000 "metagenome"
"SRR5720239" "marrine" 34151795 10245538500 "metagenome"
"SRR5720240" "marrine" 26191174 7857352200 "metagenome"
"SRR5720243" "marrine" 40531155 12159346500 "metagenome"
"SRR5720252" "marrine" 30163252 9048975600 "metagenome"
"SRR5720255" "marrine" 37218319 11165495700 "metagenome"
"SRR5720262" "marrine" 22769159 6830747700 "metagenome"
"SRR5720270" "marrine" 45464228 13639268400 "metagenome"
"SRR5720271" "marrine" 25313647 7594094100 "metagenome"
"SRR5720273" "marrine" 31242438 9372731400 "metagenome"
"SRR5720278" "marrine" 24861137 7458341100 "metagenome"
"SRR5720280" "marrine" 37895083 11368524900 "metagenome"
"SRR5720282" "marrine" 31485248 9445574400 "metagenome"
"SRR5720293" "marrine" 40651674 12195502200 "metagenome"
"SRR5720294" "marrine" 25687196 7706158800 "metagenome"
"SRR5720311" "marrine" 35891185 10767355500 "metagenome"
"SRR5720329" "marrine" 27896151 8368845300 "metagenome"
"SRR5720334" "marrine" 30926179 9277853700 "metagenome"
"SRR5720341" "marrine" 30123808 9037142400 "metagenome"
"SRR5787994" "marrine" 26364899 7909469700 "metagenome"
"SRR5788005" "marrine" 21593384 6478015200 "metagenome"
"SRR5788007" "marrine" 28395368 8518610400 "metagenome"
"SRR5788017" "marrine" 29302170 8790651000 "metagenome"
"SRR5788020" "marrine" 31208500 9362550000 "metagenome"
"SRR5788023" "marrine" 21896245 6568873500 "metagenome"
"SRR5788024" "marrine" 24654021 7396206300 "metagenome"
"SRR5788030" "marrine" 37413305 11223991500 "metagenome"
"SRR5788032" "marrine" 21510615 6453184500 "metagenome"
"SRR5788033" "marrine" 24932198 7479659400 "metagenome"
"SRR5788034" "marrine" 35885564 10765669200 "metagenome"
"SRR5788036" "marrine" 27720001 8316000300 "metagenome"
"SRR5788044" "marrine" 28695563 8608668900 "metagenome"
"SRR5788056" "marrine" 23393374 7018012200 "metagenome"
"SRR5788067" "marrine" 36118620 10835586000 "metagenome"
"SRR5788069" "marrine" 30650936 9195280800 "metagenome"
"SRR5788073" "marrine" 26635656 7990696800 "metagenome"
"SRR5788079" "marrine" 27445687 8233706100 "metagenome"
"SRR5788080" "marrine" 27301346 8190403800 "metagenome"
"SRR5788099" "marrine" 22869731 6860919300 "metagenome"
"SRR5788107" "marrine" 35016855 10505056500 "metagenome"
"SRR5788110" "marrine" 34290195 10287058500 "metagenome"
"SRR5788112" "marrine" 31001923 9300576900 "metagenome"
"SRR5788115" "marrine" 36820676 11046202800 "metagenome"
"SRR5788152" "marrine" 27186550 8155965000 "metagenome"
"SRR5788159" "marrine" 46879404 14063821200 "metagenome"
"SRR5788169" "marrine" 22125940 6637782000 "metagenome"
"SRR5788170" "marrine" 21390525 6417157500 "metagenome"
"SRR5788173" "marrine" 21782561 6534768300 "metagenome"
"SRR5788174" "marrine" 24677667 7403300100 "metagenome"
"SRR5788183" "marrine" 30978820 9293646000 "metagenome"
"SRR5788188" "marrine" 29059113 8717733900 "metagenome"
"SRR5788189" "marrine" 23175848 6952754400 "metagenome"
"SRR5788191" "marrine" 37613607 11284082100 "metagenome"
"SRR5788193" "marrine" 33684808 10105442400 "metagenome"
"SRR5788194" "marrine" 29117451 8735235300 "metagenome"
"SRR5788195" "marrine" 26308765 7892629500 "metagenome"
"SRR5788197" "marrine" 23050701 6915210300 "metagenome"
"SRR5788198" "marrine" 26750868 8025260400 "metagenome"
