"library_id","description","total_spots","total_bases","label"
"SRR3730360","none",45959,22523292,"amplicon"
"SRR3730361","none",51909,27185558,"amplicon"
"SRR3730362","none",72479,36907398,"amplicon"
"SRR3730363","none",35564,18376021,"amplicon"
"SRR3730364","none",48303,25354577,"amplicon"
"SRR3730365","none",27134,13380641,"amplicon"
"SRR3730366","none",57104,28002201,"amplicon"
"SRR3730367","none",44073,21854632,"amplicon"
"SRR3730368","none",52104,23583723,"amplicon"
"SRR3730369","none",21826,11927309,"amplicon"
"SRR3730370","none",37452,16942175,"amplicon"
"SRR3730371","none",32664,15849119,"amplicon"
"SRR3730372","none",36829,18022818,"amplicon"
"SRR3730379","none",51867,27904429,"amplicon"
"SRR3730390","none",35615,19594490,"amplicon"
"SRR3730397","none",61181,27862223,"amplicon"
"SRR3730398","none",50001,21594714,"amplicon"
"SRR3730399","none",41474,22179461,"amplicon"
"SRR3730400","none",30634,15618836,"amplicon"
"SRR1920924","none",214474,105374732,"amplicon"
"SRR1920926","none",131670,61672292,"amplicon"
"SRR1918902","none",81467,39546644,"amplicon"
"SRR1920929","none",170968,85260612,"amplicon"
"SRR1920932","none",163927,75285312,"amplicon"
"SRR1920946","none",188205,94380329,"amplicon"
"SRR1920953","none",172547,86153667,"amplicon"
"SRR1920965","none",157685,76819543,"amplicon"
"SRR1920967","none",255581,126968822,"amplicon"
"SRR1920969","none",205356,102198772,"amplicon"
"SRR1920972","none",212256,106377672,"amplicon"
"SRR1920974","none",196793,98311928,"amplicon"
"SRR1920980","none",174260,87213121,"amplicon"
"SRR1920982","none",283718,139497068,"amplicon"
"SRR1950686","none",5703077,1140615400,"amplicon"
"SRR1950688","none",4650989,930197800,"amplicon"
"SRR1950690","none",7024319,1404863800,"amplicon"
"SRR1950692","none",9510760,1902152000,"amplicon"
"SRR1950694","none",9446931,1889386200,"amplicon"
"SRR1950696","none",5748913,1149782600,"amplicon"
"SRR1950698","none",4683439,936687800,"amplicon"
"SRR1950700","none",6831417,1366283400,"amplicon"
"SRR1950702","none",5268123,1053624600,"amplicon"
"SRR1950704","none",7049492,1409898400,"amplicon"
"SRR1950706","none",6820964,1364192800,"amplicon"
"SRR1950708","none",5809275,1161855000,"amplicon"
"ERR1872040","none",16350,9679200,"amplicon"
"ERR1872041","none",19948,11809216,"amplicon"
"ERR1872042","none",29358,17350578,"amplicon"
"ERR1872043","none",14966,8844906,"amplicon"
"ERR1872044","none",46358,27397578,"amplicon"
"ERR1872045","none",17435,10321520,"amplicon"
"ERR1872046","none",10501,6206091,"amplicon"
"ERR1872047","none",6761,3995751,"amplicon"
"ERR1872048","none",11422,6750402,"amplicon"
"ERR1872049","none",11520,6819840,"amplicon"
"ERR1872050","none",12150,7192800,"amplicon"
"ERR1872051","none",14759,8737328,"amplicon"
"ERR1872052","none",16690,9880480,"amplicon"
"ERR1872053","none",15149,8968208,"amplicon"
"ERR1872054","none",20160,11934720,"amplicon"
"ERR1872055","none",12792,7560072,"amplicon"
"ERR1872056","none",13840,8179440,"amplicon"
"ERR1872057","none",11904,7035264,"amplicon"
"ERR1872058","none",15967,9436497,"amplicon"
"ERR1872059","none",18945,11196495,"amplicon"
"ERR1872060","none",71,41961,"amplicon"
"ERR1872061","none",8201,4846791,"amplicon"
"ERR1872062","none",28,16548,"amplicon"
"ERR1872063","none",10410,6152310,"amplicon"
"ERR1872064","none",7460,4408860,"amplicon"
"ERR1872065","none",12201,7210791,"amplicon"
"ERR1872066","none",7113,4203783,"amplicon"
"ERR1872067","none",61306,36231846,"amplicon"
"ERR1872068","none",12607,7450737,"amplicon"
"ERR1872069","none",17152,10153984,"amplicon"
"ERR1872070","none",11650,6896800,"amplicon"
"ERR1872071","none",12681,7507152,"amplicon"
"ERR1872072","none",21745,12873040,"amplicon"
"ERR1872073","none",18289,10808799,"amplicon"
"ERR1872074","none",18,10638,"amplicon"
"ERR1872075","none",20217,11948247,"amplicon"
"ERR1872076","none",17869,10560579,"amplicon"
"ERR1872077","none",17958,10613178,"amplicon"
"ERR1872078","none",15838,9360258,"amplicon"
"ERR1872079","none",18045,10664595,"amplicon"
"ERR1872080","none",19674,11627334,"amplicon"
"ERR1872081","none",9808,5796528,"amplicon"
"ERR1872082","none",44,26004,"amplicon"
"ERR1872083","none",23824,14079984,"amplicon"
"ERR1872084","none",32,18912,"amplicon"
"ERR1872085","none",14718,8698338,"amplicon"
"ERR1872086","none",13058,7730336,"amplicon"
"ERR1872088","none",85792,50703072,"amplicon"
"ERR1872089","none",53878,31841898,"amplicon"
"ERR1872090","none",32383,19138353,"amplicon"
"ERR1872091","none",57294,33918048,"amplicon"
"ERR1872092","none",37882,22426144,"amplicon"
"ERR1872093","none",52744,31224448,"amplicon"
"ERR1872094","none",46403,27470576,"amplicon"
"ERR1872095","none",66419,39320048,"amplicon"
"ERR1872096","none",40562,24012704,"amplicon"
"ERR1872097","none",36408,21553536,"amplicon"
"ERR1872098","none",41628,24643776,"amplicon"
"ERR1872099","none",24531,14522352,"amplicon"
"ERR1872100","none",34924,20675008,"amplicon"
"ERR1872101","none",29468,17445056,"amplicon"
"ERR1872102","none",57209,33867728,"amplicon"
"ERR1872103","none",45317,26827664,"amplicon"
"ERR1872104","none",47102,27837282,"amplicon"
"ERR1872105","none",32896,19441536,"amplicon"
"ERR1872106","none",26407,15606537,"amplicon"
"ERR1872107","none",39770,23504070,"amplicon"
"ERR1872108","none",32213,19037883,"amplicon"
"ERR1872109","none",45499,26889909,"amplicon"
"ERR1872110","none",43101,25472691,"amplicon"
"ERR1872111","none",38034,22478094,"amplicon"
"ERR1872112","none",9532,5633412,"amplicon"
"ERR1872113","none",15817,9347847,"amplicon"
"ERR1872114","none",36773,21732843,"amplicon"
"ERR1872115","none",16848,9957168,"amplicon"
"ERR1872116","none",15570,9201870,"amplicon"
"ERR1872117","none",13739,8119749,"amplicon"
"ERR1872118","none",20086,11870826,"amplicon"
"ERR1872119","none",27701,16371291,"amplicon"
"ERR1872120","none",21350,12617850,"amplicon"
"ERR1872121","none",23123,13665693,"amplicon"
"ERR1872122","none",15054,8896914,"amplicon"
"ERR1872123","none",17142,10130922,"amplicon"
"ERR1872124","none",24650,14568150,"amplicon"
"ERR1872125","none",15501,9161091,"amplicon"
"ERR1872126","none",15859,9372669,"amplicon"
"ERR1872127","none",12058,7126278,"amplicon"
"ERR1872128","none",16981,10035771,"amplicon"
"ERR1872129","none",20944,12377904,"amplicon"
"ERR1872130","none",20159,11913969,"amplicon"
"ERR1872131","none",30128,17805648,"amplicon"
"ERR1872132","none",12430,7346130,"amplicon"
"ERR1872133","none",15908,9401628,"amplicon"
"ERR1872134","none",10339,6110349,"amplicon"
"ERR1872135","none",13161,7778151,"amplicon"
"ERR1872136","none",15417,9111447,"amplicon"
"ERR1872137","none",19437,11467830,"amplicon"
"ERR1872138","none",20881,12319790,"amplicon"
"ERR1872139","none",15401,9086590,"amplicon"
"ERR1872140","none",30877,18217430,"amplicon"
"ERR1872141","none",12035,7100650,"amplicon"
"ERR1872142","none",14412,8503080,"amplicon"
"ERR1872143","none",9585,5674320,"amplicon"
"ERR1872144","none",5474,3240608,"amplicon"
"ERR1872145","none",7996,4733632,"amplicon"
"ERR1872146","none",7397,4371627,"amplicon"
"ERR1872147","none",19819,11713029,"amplicon"
"ERR1872148","none",7307,4318437,"amplicon"
"ERR1872149","none",7852,4648384,"amplicon"
"ERR1872150","none",5298,3131118,"amplicon"
"ERR1872151","none",5222,3086202,"amplicon"
"ERR1872152","none",31277,18484707,"amplicon"
"ERR1872153","none",11214,6638688,"amplicon"
"ERR1872154","none",6179,3657968,"amplicon"
"ERR1872155","none",6572,3890624,"amplicon"
"ERR1872156","none",10286,6089312,"amplicon"
"ERR1872157","none",5474,3240608,"amplicon"
"ERR1872158","none",6369,3770448,"amplicon"
"ERR1872159","none",15323,9055893,"amplicon"
"ERR1872160","none",11152,6590832,"amplicon"
"ERR1872161","none",2877,1700307,"amplicon"
"ERR1872162","none",14313,8458983,"amplicon"
"ERR1872163","none",7799,4609209,"amplicon"
"ERR1872164","none",6318,3733938,"amplicon"
"ERR1872165","none",10521,6217911,"amplicon"
"ERR1872166","none",6712,3966792,"amplicon"
"ERR1872167","none",10623,6278193,"amplicon"
"ERR1872168","none",9142,5402922,"amplicon"
"ERR1872169","none",14634,8648694,"amplicon"
"ERR1872170","none",12178,7197198,"amplicon"
"ERR1872171","none",5296,3129936,"amplicon"
"ERR1872172","none",9153,5409423,"amplicon"
"ERR1872173","none",5992,3547264,"amplicon"
"ERR1872174","none",8681,5139152,"amplicon"
"ERR1872175","none",11540,6831680,"amplicon"
"ERR1872176","none",13669,8092048,"amplicon"
"ERR1872177","none",12452,7359132,"amplicon"
"ERR1872178","none",2913,1721583,"amplicon"
"ERR1872179","none",14267,8431797,"amplicon"
"ERR1872180","none",9527,5630457,"amplicon"
"ERR1872181","none",11902,7034082,"amplicon"
"ERR1872182","none",12011,7098501,"amplicon"
"ERR1872183","none",13772,8139252,"amplicon"
"ERR1872184","none",10524,6219684,"amplicon"
"ERR1872185","none",13670,8078970,"amplicon"
"ERR1872186","none",5285,3123435,"amplicon"
"ERR1872187","none",5382,3180762,"amplicon"
"ERR1872188","none",12966,7662906,"amplicon"
"ERR1872189","none",15491,9155181,"amplicon"
"ERR1872190","none",6187,3656517,"amplicon"
"ERR1872191","none",13156,7775196,"amplicon"
"ERR1872192","none",4770,2819070,"amplicon"
"ERR1872193","none",10572,6248052,"amplicon"
"ERR1872194","none",12106,7166752,"amplicon"
"ERR1872195","none",9103,5388976,"amplicon"
"ERR1872196","none",5378,3183776,"amplicon"
"ERR1872197","none",15938,9435296,"amplicon"
"ERR1872198","none",6738,3988896,"amplicon"
"ERR1872199","none",7974,4720608,"amplicon"
"ERR1872200","none",8383,4962736,"amplicon"
"ERR1872201","none",6111,3617712,"amplicon"
"ERR1872202","none",6934,4104928,"amplicon"
"ERR1872203","none",5281,3126352,"amplicon"
"ERR1872204","none",12862,7614304,"amplicon"
"ERR1872205","none",5964,3530688,"amplicon"
"ERR1872206","none",6093,3607056,"amplicon"
"ERR1872207","none",17153,10137423,"amplicon"
"ERR1872208","none",8546,5050686,"amplicon"
"ERR1872209","none",6547,3869277,"amplicon"
"ERR1872210","none",8819,5212029,"amplicon"
"ERR1872211","none",12716,7515156,"amplicon"
"ERR1872212","none",9150,5407650,"amplicon"
"ERR1872213","none",6467,3821997,"amplicon"
"ERR1872214","none",7822,4622802,"amplicon"
"ERR1872215","none",5327,3148257,"amplicon"
"ERR1872216","none",4176,2468016,"amplicon"
"ERR1872217","none",9892,5846172,"amplicon"
"ERR1872218","none",8294,4901754,"amplicon"
"ERR1872219","none",10585,6255735,"amplicon"
"ERR1872220","none",17751,10490841,"amplicon"
"ERR1872221","none",8712,5148792,"amplicon"
"ERR1872222","none",9246,5464386,"amplicon"
"ERR1872223","none",7892,4664172,"amplicon"
"ERR2098438","none",1568865,473797230,"amplicon"
"SRR5924470","none",79332,47715772,"amplicon"
"SRR6998476","none",1884896,821793829,"amplicon"
"SRR5924832","none",177148,106147226,"amplicon"
"SRR5643067","none",21739,10912978,"amplicon"
"SRR5917872","none",97661,48364404,"amplicon"
"ERR867829","none",36931,19983761,"amplicon"
"SRR4045418","none",308095,48143699,"amplicon"
"SRR5917884","none",105285,63342464,"amplicon"
"SRR5918745","none",200558,116643113,"amplicon"
"SRR3453669","none",154642,93011546,"amplicon"
"SRR4427797","none",3778242,1028233652,"amplicon"
"ERR2098607","none",1486770,746358540,"amplicon"
"SRR5916817","none",87350,43570483,"amplicon"
"SRR6132556","none",904340,135650625,"amplicon"
"DRR106193","none",19859187,5997474474,"amplicon"
"SRR5915499","none",180972,90387880,"amplicon"
"SRR5924771","none",84002,50480972,"amplicon"
"SRR5916102","none",136116,41050230,"amplicon"
"SRR6403408","none",102181,25273008,"amplicon"
"ERR867652","none",23008,12311122,"amplicon"
"SRR5917846","none",52943,31828843,"amplicon"
"SRR6039435","none",29014,8502970,"amplicon"
"SRR1702618","none",134649,67503889,"amplicon"
"SRR5918691","none",186849,112351879,"amplicon"
"SRR1425339","none",18026,9796452,"amplicon"
"SRR1916010","none",152411,53343850,"amplicon"
"SRR891491","none",29097,16742738,"amplicon"
"ERR1665237","none",78054,37654144,"amplicon"
"SRR6317071","none",41411,20350450,"amplicon"
"SRR5915543","none",144335,86317506,"amplicon"
"SRR5915540","none",96928,58312834,"amplicon"
"SRR5916255","none",168138,50673196,"amplicon"
"SRR062166","none",632036,364831066,"amplicon"
"ERR867710","none",41134,22008287,"amplicon"
"SRR5917655","none",79397,47745671,"amplicon"
"SRR5916529","none",132909,79131143,"amplicon"
"SRR3456899","none",129903,78201606,"amplicon"
"SRR5903753","none",46437,27955074,"amplicon"
"SRR2414409","none",4147,1244100,"amplicon"
"ERR1873217","none",64178,31383042,"amplicon"
"SRR5219946","none",135726,40717800,"amplicon"
"SRR5916142","none",135072,80811262,"amplicon"
"SRR5917644","none",62919,37820107,"amplicon"
"ERR867806","none",30367,16431839,"amplicon"
"SRR1702641","none",409342,205158932,"amplicon"
"SRR5918424","none",183609,91301241,"amplicon"
"SRR3456367","none",125450,69940624,"amplicon"
"SRR5924900","none",52884,26429701,"amplicon"
"SRR5916024","none",130778,78570024,"amplicon"
"SRR5918863","none",1251251,689239237,"amplicon"
"SRR5924464","none",114421,57249410,"amplicon"
"SRR1211664","none",92064,32222400,"amplicon"
"ERR1873344","none",141810,69628710,"amplicon"
"ERR1877972","none",55246,27125786,"amplicon"
"SRR062214","none",328779,166140851,"amplicon"
"SRR5918693","none",172595,103792700,"amplicon"
"SRR5915982","none",207153,124500866,"amplicon"
"ERR867860","none",246,132604,"amplicon"
"ERR867651","none",24824,13333397,"amplicon"
"SRR5643063","none",49457,24827414,"amplicon"
"SRR5915682","none",148570,88442253,"amplicon"
"SRR3457280","none",40357,24294914,"amplicon"
"SRR3456546","none",130965,77484966,"amplicon"
"SRR5916467","none",89463,44704678,"amplicon"
"SRR5918866","none",159711,96032772,"amplicon"
"SRR5219916","none",87472,26241600,"amplicon"
"SRR6403503","none",91518,22535040,"amplicon"
"SRR3454511","none",184457,111043114,"amplicon"
"SRR3456294","none",164627,98304237,"amplicon"
"ERR867824","none",29893,16012020,"amplicon"
"SRR5219958","none",100343,30102900,"amplicon"
"SRR5903756","none",121836,73345272,"amplicon"
"SRR3457036","none",33818,20358436,"amplicon"
"SRR5918565","none",159694,93162784,"amplicon"
"SRR3457010","none",175099,105409598,"amplicon"
"SRR4045415","none",857195,166384498,"amplicon"
"SRR5915679","none",219280,109277425,"amplicon"
"SRR5924538","none",145110,86886008,"amplicon"
"SRR3453316","none",197733,119035266,"amplicon"
"SRR5916304","none",127773,76827071,"amplicon"
"SRR5916727","none",183508,108977802,"amplicon"
"SRR5924806","none",204,122531,"amplicon"
"ERR867784","none",122230,66340725,"amplicon"
"SRR5917299","none",116281,68474190,"amplicon"
"SRR6317040","none",42000,20650310,"amplicon"
"SRR5915538","none",133172,66293108,"amplicon"
"ERR867855","none",38815,20767567,"amplicon"
"SRR5917621","none",80857,39578697,"amplicon"
"SRR2349935","none",182422,74108863,"amplicon"
"SRR5917657","none",59439,35752631,"amplicon"
"SRR1196405","none",38627,13519450,"amplicon"
"SRR3456741","none",227657,129284981,"amplicon"
"SRR5917302","none",122152,61070105,"amplicon"
"SRR5924769","none",96417,56183523,"amplicon"
"ERR867952","none",68420,36743415,"amplicon"
"SRR2910741","none",9920,3929313,"amplicon"
"SRR1916251","none",14765,2583875,"amplicon"
"ERR867884","none",40978,21842524,"amplicon"
"SRR1702572","none",85322,42809187,"amplicon"
"SRR618365","none",10837,5862630,"amplicon"
"SRR3453251","none",82671,49767942,"amplicon"
"SRR5219959","none",96012,28803600,"amplicon"
"SRR3453243","none",69420,41790840,"amplicon"
"SRR2059002","none",120263,60372026,"amplicon"
"SRR5915436","none",87312,52502308,"amplicon"
"SRR1702595","none",137197,68710409,"amplicon"
"SRR5918744","none",194612,117017343,"amplicon"
"SRR1196414","none",78142,27349700,"amplicon"
"SRR5924942","none",60249,28458190,"amplicon"
"SRR1702569","none",202221,101322842,"amplicon"
"ERR2098490","none",1396702,701144404,"amplicon"
"SRR2005869","none",1960793,423531288,"amplicon"
"SRR3457042","none",77177,46460554,"amplicon"
"SRR3453247","none",124664,75047728,"amplicon"
"SRR3453239","none",138108,83141016,"amplicon"
"SRR5915246","none",122884,73836795,"amplicon"
"SRR1210721","none",83840,29344000,"amplicon"
"SRR3456996","none",97007,58398214,"amplicon"
"SRR5368692","none",18984,1546717,"amplicon"
"SRR1196364","none",129723,45403050,"amplicon"
"SRR3456900","none",64128,38605056,"amplicon"
"SRR2349958","none",194410,80602040,"amplicon"
"SRR6006083","none",20819,5252504,"amplicon"
"SRR5381361","none",220016,132042264,"amplicon"
"ERR2098531","none",1128826,566670652,"amplicon"
"SRR3456530","none",254147,146944218,"amplicon"
"SRR5923112","none",178773,53907595,"amplicon"
"SRR6317093","none",42227,20810060,"amplicon"
"SRR3456749","none",187789,109920940,"amplicon"
"SRR3454525","none",152133,91584066,"amplicon"
"SRR3584469","none",14773,8893346,"amplicon"
"SRR1295387","none",176,95290,"amplicon"
"SRR4045416","none",595937,84109073,"amplicon"
"ERR2098417","none",1482277,447647654,"amplicon"
"SRR6473966","none",11726,5886452,"amplicon"
"SRR1909410","none",109043,38165050,"amplicon"
"SRR5918767","none",162189,92980398,"amplicon"
"SRR5916058","none",151520,45656155,"amplicon"
"SRR5918444","none",165284,98730122,"amplicon"
"SRR5924707","none",126879,76274879,"amplicon"
"SRR5643086","none",30721,15421942,"amplicon"
"ERR1039475","none",76396,23071592,"amplicon"
"SRR2075535","none",616,93430,"amplicon"
"SRR3457038","none",52444,31571288,"amplicon"
"SRR5924733","none",125592,74738651,"amplicon"
"SRR5643054","none",267,134034,"amplicon"
"SRR2349939","none",175116,74061122,"amplicon"
"SRR6317063","none",40818,20140320,"amplicon"
"SRR6317095","none",42465,20990430,"amplicon"
"SRR2349942","none",156981,65735796,"amplicon"
"SRR3584395","none",69638,41922076,"amplicon"
"SRR5915195","none",83976,42023406,"amplicon"
"SRR5924516","none",186623,93404126,"amplicon"
"SRR5381389","none",33593,20160550,"amplicon"
"SRR062151","none",483940,260913005,"amplicon"
"ERR1873280","none",237245,116487295,"amplicon"
"SRR3454805","none",51660,31073556,"amplicon"
"SRR5918622","none",201327,121078658,"amplicon"
"SRR5923278","none",132325,79496681,"amplicon"
"ERR1873265","none",273354,134490168,"amplicon"
"SRR6317073","none",41306,20270140,"amplicon"
"ERR1873246","none",162326,79377414,"amplicon"
"ERR867721","none",41916,22511748,"amplicon"
"SRR2007670","none",5903,4718038,"amplicon"
"SRR5918754","none",647994,195164258,"amplicon"
"SRR3456156","none",157596,94715099,"amplicon"
"SRR3453769","none",180473,108529765,"amplicon"
"SRR3453745","none",241156,145011463,"amplicon"
"SRR5916032","none",143502,86241065,"amplicon"
"DRR046821","none",30981,17200548,"amplicon"
"SRR2414388","none",135726,40717800,"amplicon"
"ERR867780","none",46259,24842420,"amplicon"
"SRR3584452","none",14205,8551410,"amplicon"
"SRR5923416","none",137211,82442019,"amplicon"
"ERR867947","none",36544,19626660,"amplicon"
"ERR1873332","none",110264,54249888,"amplicon"
"SRR1196395","none",87553,30643550,"amplicon"
"SRR5957099","none",21408,10746816,"amplicon"
"SRR5916813","none",131056,78787508,"amplicon"
"SRR5916230","none",3851,1160680,"amplicon"
"SRR3453790","none",170070,102274660,"amplicon"
"SRR3454517","none",172134,103624668,"amplicon"
"SRR1702624","none",260107,130412452,"amplicon"
"SRR5957062","none",20277,10179054,"amplicon"
"SRR6317076","none",41419,20330170,"amplicon"
"SRR5691003","none",20548,10274000,"amplicon"
"SRR5916254","none",127945,76858678,"amplicon"
"SRR6403632","none",51188,15390189,"amplicon"
"SRR062169","none",274421,141487443,"amplicon"
"SRR5916589","none",181812,109322106,"amplicon"
"SRR5500646","none",116858,48006369,"amplicon"
"SRR2027795","none",4852,3892095,"amplicon"
"ERR1039474","none",68301,20626902,"amplicon"
"SRR3455354","none",190497,114483201,"amplicon"
"ERR562431","none",2222505,671196510,"amplicon"
"SRR3456561","none",129851,77834247,"amplicon"
"SRR5916453","none",120998,72731208,"amplicon"
"SRR6317123","none",39528,19560490,"amplicon"
"SRR5918416","none",90842,43153512,"amplicon"
"SRR3457047","none",101830,61301660,"amplicon"
"SRR2349955","none",114744,47507171,"amplicon"
"SRR4045420","none",22278,3167501,"amplicon"
"SRR5918687","none",886343,492047780,"amplicon"
"SRR5916203","none",260046,147016340,"amplicon"
"SRR3584440","none",174568,87633136,"amplicon"
"SRR6039436","none",34221,10127743,"amplicon"
"SRR2349937","none",259748,101411629,"amplicon"
"SRR3584494","none",48969,24582438,"amplicon"
"ERR1718409","none",10219,1663585,"amplicon"
"SRR3453274","none",211756,127477112,"amplicon"
"SRR2075433","none",69494,10705363,"amplicon"
"SRR6317075","none",41296,20220420,"amplicon"
"SRR5923081","none",259995,156297751,"amplicon"
"SRR5923350","none",134891,72115891,"amplicon"
"SRR1210708","none",44659,15630650,"amplicon"
"SRR1570928","none",20468,5089268,"amplicon"
"SRR3454301","none",223982,134837164,"amplicon"
"SRR1915949","none",30068,10523800,"amplicon"
"SRR1196387","none",223323,78163050,"amplicon"
"SRR3457046","none",108899,65557198,"amplicon"
"SRR3454399","none",181165,108325510,"amplicon"
"SRR062211","none",455500,245762854,"amplicon"
"ERR2098528","none",1077959,541135418,"amplicon"
"ERR2098596","none",1039641,521899782,"amplicon"
"SRR3457255","none",22322,13437844,"amplicon"
"SRR4427808","none",3298617,941098572,"amplicon"
"ERR867846","none",12073,6435254,"amplicon"
"SRR6853373","none",11219528,1989511003,"amplicon"
"SRR5924724","none",86616,52092174,"amplicon"
"SRR5957068","none",19299,9688098,"amplicon"
"SRR5915951","none",152205,91526025,"amplicon"
"SRR5643053","none",41581,20873662,"amplicon"
"SRR857190","none",4955,2515950,"amplicon"
"SRR5957071","none",11867,5957234,"amplicon"
"SRR5902422","none",60883,36418090,"amplicon"
"SRR6403365","none",101461,29064818,"amplicon"
"SRR062259","none",381425,202063706,"amplicon"
"SRR3456778","none",254424,140639489,"amplicon"
"SRR5917297","none",153124,89332815,"amplicon"
"SRR5916067","none",146066,82174580,"amplicon"
"SRR5924559","none",145603,87350300,"amplicon"
"SRR5957064","none",14628,7343256,"amplicon"
"SRR6317056","none",39534,19560230,"amplicon"
"SRR3454655","none",204664,123207728,"amplicon"
"SRR2414342","none",52062,15618600,"amplicon"
"ERR2098539","none",1304067,654641634,"amplicon"
"SRR3456510","none",143650,84949189,"amplicon"
"ERR1873188","none",78755,38511195,"amplicon"
"SRR6317039","none",41833,20650360,"amplicon"
"SRR5915056","none",64676,38894872,"amplicon"
"SRR3454351","none",190424,114635248,"amplicon"
"SRR6317048","none",41581,20540100,"amplicon"
"SRR1702632","none",225106,112871770,"amplicon"
"SRR5918644","none",85546,39911094,"amplicon"
"SRR3584487","none",10751,6472102,"amplicon"
"SRR3453233","none",192199,115703798,"amplicon"
"SRR3584413","none",103995,52205490,"amplicon"
"SRR5915855","none",120456,71750619,"amplicon"
"SRR1570903","none",24124,5991943,"amplicon"
"SRR3456351","none",139649,80219372,"amplicon"
"ERR2098462","none",913811,458733122,"amplicon"
"ERR1665265","none",116753,53587555,"amplicon"
"SRR5903754","none",20615,12410230,"amplicon"
"SRR062170","none",274421,141487443,"amplicon"
"SRR5924509","none",88047,43958106,"amplicon"
"ERR867805","none",56727,30463959,"amplicon"
"ERR1873330","none",171638,84274258,"amplicon"
"SRR1909273","none",55675,19486250,"amplicon"
"SRR5916459","none",221429,127644676,"amplicon"
"SRR1702634","none",205955,103262654,"amplicon"
"SRR1702613","none",215556,108074387,"amplicon"
"SRR3453189","none",84534,50889468,"amplicon"
"SRR4427787","none",3120936,872297773,"amplicon"
"SRR3453276","none",208478,125503756,"amplicon"
"SRR5915976","none",142022,85329666,"amplicon"
"SRR5381359","none",201528,120937177,"amplicon"
"SRR5915595","none",123684,73038321,"amplicon"
"SRR5916431","none",112443,67333846,"amplicon"
"ERR562726","none",2581215,779526930,"amplicon"
"SRR3584419","none",158175,79403850,"amplicon"
"SRR5214091","none",70654,21196200,"amplicon"
"SRR1909263","none",57474,20115900,"amplicon"
"SRR5957041","none",17866,8968732,"amplicon"
"SRR5957069","none",53802,27008604,"amplicon"
"SRR5916781","none",144560,85532981,"amplicon"
"SRR1702607","none",184762,92543360,"amplicon"
"SRR5957045","none",14354,7205708,"amplicon"
"SRR3453691","none",199358,119902828,"amplicon"
"SRR5219910","none",89440,26832000,"amplicon"
"SRR2075534","none",96331,14499008,"amplicon"
"SRR1210705","none",92044,32215400,"amplicon"
"SRR1210740","none",120815,42285250,"amplicon"
"SRR5915821","none",77063,46341479,"amplicon"
"SRR1196343","none",49859,17450650,"amplicon"
"SRR3584415","none",169361,85019222,"amplicon"
"SRR2075525","none",43644,6368906,"amplicon"
"SRR5916783","none",154333,91943347,"amplicon"
"ERR2098471","none",1332252,668790504,"amplicon"
"SRR6317090","none",41097,20320060,"amplicon"
"SRR4449194","none",1748,881983,"amplicon"
"SRR5915987","none",135513,40850060,"amplicon"
"SRR5915273","none",37644,22635332,"amplicon"
"ERR1718796","none",3423,557690,"amplicon"
"SRR3111729","none",42872661,9260494776,"amplicon"
"SRR1196342","none",45336,15867600,"amplicon"
"SRR5052270","none",146374,88117148,"amplicon"
"ERR867840","none",60090,32029280,"amplicon"
"SRR3456542","none",138379,82920945,"amplicon"
"SRR2414379","none",95079,28523700,"amplicon"
"SRR3456320","none",70865,41597471,"amplicon"
"SRR5923074","none",152827,91831590,"amplicon"
"ERR867743","none",14484,7778385,"amplicon"
"SRR1909500","none",55757,19514950,"amplicon"
"SRR5917450","none",42503,25568325,"amplicon"
"SRR2414398","none",113429,34028700,"amplicon"
"SRR3457016","none",81214,48890828,"amplicon"
"SRR1909563","none",72588,25405800,"amplicon"
"SRR5219924","none",88190,26457000,"amplicon"
"SRR5917329","none",132998,66160514,"amplicon"
"SRR5915815","none",151363,89915793,"amplicon"
"SRR1196418","none",79721,27902350,"amplicon"
"SRR6317120","none",42589,20990360,"amplicon"
"SRR3456417","none",190223,114326859,"amplicon"
"SRR5915134","none",79134,39286658,"amplicon"
"SRR3453661","none",89606,53881288,"amplicon"
"SRR5219955","none",163465,49039500,"amplicon"
"SRR3584470","none",24032,14467264,"amplicon"
"SRR3456148","none",177276,106537585,"amplicon"
"ERR1873285","none",76898,37756918,"amplicon"
"SRR5916353","none",156658,94191398,"amplicon"
"SRR3454298","none",219551,132169702,"amplicon"
"SRR6393424","none",62296,18727658,"amplicon"
"SRR5918782","none",189075,93204705,"amplicon"
"SRR5916782","none",107679,63653581,"amplicon"
"ERR2098433","none",1348638,407288676,"amplicon"
"SRR5918580","none",163534,94997649,"amplicon"
"ERR1873220","none",109483,53756153,"amplicon"
"SRR6403597","none",53826,16182587,"amplicon"
"SRR3584371","none",67186,40445972,"amplicon"
"ERR867766","none",36200,19513701,"amplicon"
"SRR2075509","none",121442,16173225,"amplicon"
"SRR3456154","none",90763,54549288,"amplicon"
"SRR5917342","none",121372,72305594,"amplicon"
"SRR5219944","none",70356,21106800,"amplicon"
"ERR867915","none",47644,25587339,"amplicon"
"ERR2098502","none",1384273,694905046,"amplicon"
"SRR1570932","none",24500,6091002,"amplicon"
"SRR5917563","none",58851,29179418,"amplicon"
"SRR5381387","none",30295,18175376,"amplicon"
"ERR1873187","none",112166,22433200,"amplicon"
"SRR2075479","none",51094,6950020,"amplicon"
"ERR1873205","none",225732,110608680,"amplicon"
"SRR5916123","none",131203,78814056,"amplicon"
